Date,Open*,High,Low,Close**,Volume,Market Cap
"Sep 16, 2020",0.255888,0.259609,0.228126,0.244919,"83,200,213","280,443,314"
"Sep 15, 2020",0.262635,0.298536,0.246688,0.253545,"103,242,434","290,307,844"
"Sep 14, 2020",0.257128,0.290437,0.250553,0.262047,"96,343,023","300,042,413"
"Sep 13, 2020",0.252839,0.270024,0.235551,0.255014,"56,590,070","292,856,704"
"Sep 12, 2020",0.248495,0.275555,0.247854,0.252839,"67,279,174","289,985,568"
"Sep 11, 2020",0.251800,0.274536,0.225413,0.248495,"79,117,562","285,002,953"
"Sep 10, 2020",0.204671,0.300124,0.204621,0.251800,"98,673,820","288,793,667"
"Sep 09, 2020",0.176350,0.222772,0.167700,0.208949,"51,365,394","239,629,027"
"Sep 08, 2020",0.178874,0.186025,0.165545,0.173290,"38,671,050","198,731,937"
"Sep 07, 2020",0.184332,0.186923,0.163225,0.178702,"41,824,798","204,937,822"
"Sep 06, 2020",0.167938,0.188537,0.153879,0.184658,"54,631,159","211,765,402"
"Sep 05, 2020",0.211936,0.224389,0.159860,0.167938,"60,305,021","192,590,756"
"Sep 04, 2020",0.213373,0.231544,0.192844,0.211871,"75,729,936","242,778,545"
"Sep 03, 2020",0.221144,0.263166,0.212403,0.214631,"111,840,627","245,941,670"
"Sep 02, 2020",0.224247,0.235546,0.198815,0.221923,"76,643,064","254,221,099"
"Sep 01, 2020",0.217493,0.227674,0.209249,0.224884,"66,708,584","257,612,774"
"Aug 31, 2020",0.237144,0.238454,0.213159,0.216104,"48,893,585","247,267,084"
"Aug 30, 2020",0.207048,0.249320,0.206267,0.237134,"71,079,584","271,263,270"
"Aug 29, 2020",0.193079,0.216881,0.188650,0.206758,"51,943,796","236,514,901"
"Aug 28, 2020",0.186048,0.197033,0.182612,0.192413,"42,386,335","220,002,356"
"Aug 27, 2020",0.195001,0.199935,0.177097,0.186538,"50,514,880","213,239,593"
"Aug 26, 2020",0.199283,0.200384,0.186820,0.195412,"65,884,556","223,377,326"
"Aug 25, 2020",0.190737,0.204859,0.175842,0.198306,"68,648,901","226,684,896"
"Aug 24, 2020",0.193257,0.194254,0.183623,0.189372,"51,492,142","216,425,272"
"Aug 23, 2020",0.198011,0.208866,0.186608,0.190070,"41,842,021","217,222,348"
"Aug 22, 2020",0.171923,0.198918,0.161622,0.195593,"50,220,711","223,534,581"
"Aug 21, 2020",0.194723,0.230192,0.171959,0.173415,"60,557,158","198,183,116"
